"","pkg","dataset","varname","grouping","nlev","type","error"
"2037","survival","colon","status","rx",3,"t !pool.sd","ok"
"2038","survival","colon","status","rx",3,"wilcox","ok"
"2039","survival","colon","status","rx",3,"tukey","ok"
"2040","survival","colon","differ","rx",3,"t pool.sd","ok"
"2041","survival","colon","differ","rx",3,"t !pool.sd","ok"
"2042","survival","colon","differ","rx",3,"wilcox","ok"
"2043","survival","colon","differ","rx",3,"tukey","ok"
"2044","survival","colon","extent","rx",3,"t pool.sd","ok"
"2045","survival","colon","extent","rx",3,"t !pool.sd","ok"
"2046","survival","colon","extent","rx",3,"wilcox","ok"
"2047","survival","colon","extent","rx",3,"tukey","ok"
"2048","survival","colon","surg","rx",3,"t pool.sd","ok"
"2049","survival","colon","surg","rx",3,"t !pool.sd","ok"
"2050","survival","colon","surg","rx",3,"wilcox","ok"
"2051","survival","colon","surg","rx",3,"tukey","ok"
"2052","survival","colon","node4","rx",3,"t pool.sd","ok"
"2053","survival","colon","node4","rx",3,"t !pool.sd","ok"
"2054","survival","colon","node4","rx",3,"wilcox","ok"
"2055","survival","colon","node4","rx",3,"tukey","ok"
"2056","survival","colon","time","rx",3,"t pool.sd","ok"
"2057","survival","colon","time","rx",3,"t !pool.sd","ok"
"2058","survival","colon","time","rx",3,"wilcox","ok"
"2059","survival","colon","time","rx",3,"tukey","ok"
"2060","survival","colon","etype","rx",3,"t pool.sd","ok"
"2061","survival","colon","etype","rx",3,"t !pool.sd","ok"
"2062","survival","colon","etype","rx",3,"wilcox","ok"
"2063","survival","colon","etype","rx",3,"tukey","ok"
"2064","survival","colon","study:1","rx",3,"prop","ok"
"2065","survival","colon","sex:0","rx",3,"prop","ok"
"2066","survival","colon","sex:1","rx",3,"prop","ok"
"2067","survival","colon","obstruct:0","rx",3,"prop","ok"
"2068","survival","colon","obstruct:1","rx",3,"prop","ok"
"2069","survival","colon","perfor:0","rx",3,"prop","ok"
"2070","survival","colon","perfor:1","rx",3,"prop","ok"
"2071","survival","colon","adhere:0","rx",3,"prop","ok"
"2072","survival","colon","adhere:1","rx",3,"prop","ok"
"2073","survival","colon","status:0","rx",3,"prop","ok"
"2074","survival","colon","status:1","rx",3,"prop","ok"
"2075","survival","colon","differ:1","rx",3,"prop","ok"
"2076","survival","colon","differ:2","rx",3,"prop","ok"
"2077","survival","colon","differ:3","rx",3,"prop","ok"
"2078","survival","colon","extent:1","rx",3,"prop","ok"
"2079","survival","colon","extent:2","rx",3,"prop","ok"
"2080","survival","colon","extent:3","rx",3,"prop","ok"
"2081","survival","colon","extent:4","rx",3,"prop","ok"
"2082","survival","colon","surg:0","rx",3,"prop","ok"
"2083","survival","colon","surg:1","rx",3,"prop","ok"
"2084","survival","colon","node4:0","rx",3,"prop","ok"
"2085","survival","colon","node4:1","rx",3,"prop","ok"
"2086","survival","colon","etype:1","rx",3,"prop","ok"
"2087","survival","colon","etype:2","rx",3,"prop","ok"
"2088","survival","colon","id","differ",3,"t pool.sd","ok"
"2089","survival","colon","id","differ",3,"t !pool.sd","ok"
"2090","survival","colon","id","differ",3,"wilcox","ok"
"2091","survival","colon","id","differ",3,"tukey","ok"
"2092","survival","colon","study","differ",3,"t pool.sd","ok"
"2093","survival","colon","study","differ",3,"t !pool.sd","data are essentially constant"
"2094","survival","colon","study","differ",3,"wilcox","ok"
"2095","survival","colon","study","differ",3,"tukey","ok"
"2096","survival","colon","sex","differ",3,"t pool.sd","ok"
"2097","survival","colon","sex","differ",3,"t !pool.sd","ok"
"2098","survival","colon","sex","differ",3,"wilcox","ok"
"2099","survival","colon","sex","differ",3,"tukey","ok"
"2100","survival","colon","age","differ",3,"t pool.sd","ok"
"2101","survival","colon","age","differ",3,"t !pool.sd","ok"
"2102","survival","colon","age","differ",3,"wilcox","ok"
"2103","survival","colon","age","differ",3,"tukey","ok"
"2104","survival","colon","obstruct","differ",3,"t pool.sd","ok"
"2105","survival","colon","obstruct","differ",3,"t !pool.sd","ok"
"2106","survival","colon","obstruct","differ",3,"wilcox","ok"
"2107","survival","colon","obstruct","differ",3,"tukey","ok"
"2108","survival","colon","perfor","differ",3,"t pool.sd","ok"
"2109","survival","colon","perfor","differ",3,"t !pool.sd","ok"
"2110","survival","colon","perfor","differ",3,"wilcox","ok"
"2111","survival","colon","perfor","differ",3,"tukey","ok"
"2112","survival","colon","adhere","differ",3,"t pool.sd","ok"
"2113","survival","colon","adhere","differ",3,"t !pool.sd","ok"
"2114","survival","colon","adhere","differ",3,"wilcox","ok"
"2115","survival","colon","adhere","differ",3,"tukey","ok"
"2116","survival","colon","nodes","differ",3,"t pool.sd","ok"
"2117","survival","colon","nodes","differ",3,"t !pool.sd","ok"
"2118","survival","colon","nodes","differ",3,"wilcox","ok"
"2119","survival","colon","nodes","differ",3,"tukey","ok"
"2120","survival","colon","status","differ",3,"t pool.sd","ok"
"2121","survival","colon","status","differ",3,"t !pool.sd","ok"
"2122","survival","colon","status","differ",3,"wilcox","ok"
"2123","survival","colon","status","differ",3,"tukey","ok"
"2124","survival","colon","extent","differ",3,"t pool.sd","ok"
"2125","survival","colon","extent","differ",3,"t !pool.sd","ok"
"2126","survival","colon","extent","differ",3,"wilcox","ok"
"2127","survival","colon","extent","differ",3,"tukey","ok"
"2128","survival","colon","surg","differ",3,"t pool.sd","ok"
"2129","survival","colon","surg","differ",3,"t !pool.sd","ok"
"2130","survival","colon","surg","differ",3,"wilcox","ok"
"2131","survival","colon","surg","differ",3,"tukey","ok"
"2132","survival","colon","node4","differ",3,"t pool.sd","ok"
"2133","survival","colon","node4","differ",3,"t !pool.sd","ok"
"2134","survival","colon","node4","differ",3,"wilcox","ok"
"2135","survival","colon","node4","differ",3,"tukey","ok"
"2136","survival","colon","time","differ",3,"t pool.sd","ok"
"2137","survival","colon","time","differ",3,"t !pool.sd","ok"
"2138","survival","colon","time","differ",3,"wilcox","ok"
"2139","survival","colon","time","differ",3,"tukey","ok"
"2140","survival","colon","etype","differ",3,"t pool.sd","ok"
"2141","survival","colon","etype","differ",3,"t !pool.sd","ok"
"2142","survival","colon","etype","differ",3,"wilcox","ok"
"2143","survival","colon","etype","differ",3,"tukey","ok"
"2144","survival","colon","study:1","differ",3,"prop","ok"
"2145","survival","colon","rx:Obs","differ",3,"prop","ok"
"2146","survival","colon","rx:Lev","differ",3,"prop","ok"
"2147","survival","colon","rx:Lev+5FU","differ",3,"prop","ok"
"2148","survival","colon","sex:0","differ",3,"prop","ok"
"2149","survival","colon","sex:1","differ",3,"prop","ok"
"2150","survival","colon","obstruct:0","differ",3,"prop","ok"
"2151","survival","colon","obstruct:1","differ",3,"prop","ok"
"2152","survival","colon","perfor:0","differ",3,"prop","ok"
"2153","survival","colon","perfor:1","differ",3,"prop","ok"
"2154","survival","colon","adhere:0","differ",3,"prop","ok"
"2155","survival","colon","adhere:1","differ",3,"prop","ok"
"2156","survival","colon","status:0","differ",3,"prop","ok"
"2157","survival","colon","status:1","differ",3,"prop","ok"
"2158","survival","colon","extent:1","differ",3,"prop","ok"
"2159","survival","colon","extent:2","differ",3,"prop","ok"
"2160","survival","colon","extent:3","differ",3,"prop","ok"
"2161","survival","colon","extent:4","differ",3,"prop","ok"
"2162","survival","colon","surg:0","differ",3,"prop","ok"
"2163","survival","colon","surg:1","differ",3,"prop","ok"
"2164","survival","colon","node4:0","differ",3,"prop","ok"
"2165","survival","colon","node4:1","differ",3,"prop","ok"
"2166","survival","colon","etype:1","differ",3,"prop","ok"
"2167","survival","colon","etype:2","differ",3,"prop","ok"
"2168","survival","colon","id","extent",4,"t pool.sd","ok"
"2169","survival","colon","id","extent",4,"t !pool.sd","ok"
"2170","survival","colon","id","extent",4,"wilcox","ok"
"2171","survival","colon","id","extent",4,"tukey","ok"
"2172","survival","colon","study","extent",4,"t pool.sd","ok"
"2173","survival","colon","study","extent",4,"t !pool.sd","data are essentially constant"
"2174","survival","colon","study","extent",4,"wilcox","ok"
"2175","survival","colon","study","extent",4,"tukey","ok"
"2176","survival","colon","sex","extent",4,"t pool.sd","ok"
"2177","survival","colon","sex","extent",4,"t !pool.sd","ok"
"2178","survival","colon","sex","extent",4,"wilcox","ok"
"2179","survival","colon","sex","extent",4,"tukey","ok"
"2180","survival","colon","age","extent",4,"t pool.sd","ok"
"2181","survival","colon","age","extent",4,"t !pool.sd","ok"
"2182","survival","colon","age","extent",4,"wilcox","ok"
"2183","survival","colon","age","extent",4,"tukey","ok"
"2184","survival","colon","obstruct","extent",4,"t pool.sd","ok"
"2185","survival","colon","obstruct","extent",4,"t !pool.sd","ok"
"2186","survival","colon","obstruct","extent",4,"wilcox","ok"
"2187","survival","colon","obstruct","extent",4,"tukey","ok"
"2188","survival","colon","perfor","extent",4,"t pool.sd","ok"
"2189","survival","colon","perfor","extent",4,"t !pool.sd","ok"
"2190","survival","colon","perfor","extent",4,"wilcox","ok"
"2191","survival","colon","perfor","extent",4,"tukey","ok"
"2192","survival","colon","adhere","extent",4,"t pool.sd","ok"
"2193","survival","colon","adhere","extent",4,"t !pool.sd","ok"
"2194","survival","colon","adhere","extent",4,"wilcox","ok"
"2195","survival","colon","adhere","extent",4,"tukey","ok"
"2196","survival","colon","nodes","extent",4,"t pool.sd","ok"
"2197","survival","colon","nodes","extent",4,"t !pool.sd","ok"
"2198","survival","colon","nodes","extent",4,"wilcox","ok"
"2199","survival","colon","nodes","extent",4,"tukey","ok"
"2200","survival","colon","status","extent",4,"t pool.sd","ok"
"2201","survival","colon","status","extent",4,"t !pool.sd","ok"
"2202","survival","colon","status","extent",4,"wilcox","ok"
"2203","survival","colon","status","extent",4,"tukey","ok"
"2204","survival","colon","differ","extent",4,"t pool.sd","ok"
"2205","survival","colon","differ","extent",4,"t !pool.sd","ok"
"2206","survival","colon","differ","extent",4,"wilcox","ok"
"2207","survival","colon","differ","extent",4,"tukey","ok"
"2208","survival","colon","surg","extent",4,"t pool.sd","ok"
"2209","survival","colon","surg","extent",4,"t !pool.sd","ok"
"2210","survival","colon","surg","extent",4,"wilcox","ok"
"2211","survival","colon","surg","extent",4,"tukey","ok"
"2212","survival","colon","node4","extent",4,"t pool.sd","ok"
"2213","survival","colon","node4","extent",4,"t !pool.sd","ok"
"2214","survival","colon","node4","extent",4,"wilcox","ok"
"2215","survival","colon","node4","extent",4,"tukey","ok"
"2216","survival","colon","time","extent",4,"t pool.sd","ok"
"2217","survival","colon","time","extent",4,"t !pool.sd","ok"
"2218","survival","colon","time","extent",4,"wilcox","ok"
"2219","survival","colon","time","extent",4,"tukey","ok"
"2220","survival","colon","etype","extent",4,"t pool.sd","ok"
"2221","survival","colon","etype","extent",4,"t !pool.sd","ok"
"2222","survival","colon","etype","extent",4,"wilcox","ok"
"2223","survival","colon","etype","extent",4,"tukey","ok"
"2224","survival","colon","study:1","extent",4,"prop","ok"
"2225","survival","colon","rx:Obs","extent",4,"prop","ok"
"2226","survival","colon","rx:Lev","extent",4,"prop","ok"
"2227","survival","colon","rx:Lev+5FU","extent",4,"prop","ok"
"2228","survival","colon","sex:0","extent",4,"prop","ok"
"2229","survival","colon","sex:1","extent",4,"prop","ok"
"2230","survival","colon","obstruct:0","extent",4,"prop","ok"
"2231","survival","colon","obstruct:1","extent",4,"prop","ok"
"2232","survival","colon","perfor:0","extent",4,"prop","ok"
"2233","survival","colon","perfor:1","extent",4,"prop","ok"
"2234","survival","colon","adhere:0","extent",4,"prop","ok"
"2235","survival","colon","adhere:1","extent",4,"prop","ok"
"2236","survival","colon","status:0","extent",4,"prop","ok"
"2237","survival","colon","status:1","extent",4,"prop","ok"
"2238","survival","colon","differ:1","extent",4,"prop","ok"
"2239","survival","colon","differ:2","extent",4,"prop","ok"
"2240","survival","colon","differ:3","extent",4,"prop","ok"
"2241","survival","colon","surg:0","extent",4,"prop","ok"
"2242","survival","colon","surg:1","extent",4,"prop","ok"
"2243","survival","colon","node4:0","extent",4,"prop","ok"
"2244","survival","colon","node4:1","extent",4,"prop","ok"
"2245","survival","colon","etype:1","extent",4,"prop","ok"
"2246","survival","colon","etype:2","extent",4,"prop","ok"
"2247","survival","logan","education","occupation",5,"t pool.sd","ok"
"2248","survival","logan","education","occupation",5,"t !pool.sd","ok"
"2249","survival","logan","education","occupation",5,"wilcox","ok"
"2250","survival","logan","education","occupation",5,"tukey","ok"
"2251","survival","logan","race:non-black","occupation",5,"prop","ok"
"2252","survival","logan","race:black","occupation",5,"prop","ok"
"2253","survival","logan","education","focc",5,"t pool.sd","ok"
"2254","survival","logan","education","focc",5,"t !pool.sd","ok"
"2255","survival","logan","education","focc",5,"wilcox","ok"
"2256","survival","logan","education","focc",5,"tukey","ok"
"2257","survival","logan","race:non-black","focc",5,"prop","ok"
"2258","survival","logan","race:black","focc",5,"prop","ok"
"2259","survival","mgus2","id","event",3,"t pool.sd","ok"
"2260","survival","mgus2","id","event",3,"t !pool.sd","ok"
"2261","survival","mgus2","id","event",3,"wilcox","ok"
"2262","survival","mgus2","id","event",3,"tukey","ok"
"2263","survival","mgus2","time","event",3,"t pool.sd","ok"
"2264","survival","mgus2","time","event",3,"t !pool.sd","ok"
"2265","survival","mgus2","time","event",3,"wilcox","ok"
"2266","survival","mgus2","time","event",3,"tukey","ok"
"2267","survival","mgus2","status","event",3,"t pool.sd","ok"
"2268","survival","mgus2","status","event",3,"t !pool.sd","ok"
"2269","survival","mgus2","status","event",3,"wilcox","ok"
"2270","survival","mgus2","status","event",3,"tukey","ok"
"2271","survival","mgus2","age","event",3,"t pool.sd","ok"
"2272","survival","mgus2","age","event",3,"t !pool.sd","ok"
"2273","survival","mgus2","age","event",3,"wilcox","ok"
"2274","survival","mgus2","age","event",3,"tukey","ok"
"2275","survival","mgus2","alb","event",3,"t pool.sd","ok"
"2276","survival","mgus2","alb","event",3,"t !pool.sd","ok"
"2277","survival","mgus2","alb","event",3,"wilcox","ok"
"2278","survival","mgus2","alb","event",3,"tukey","ok"
"2279","survival","mgus2","creat","event",3,"t pool.sd","ok"
"2280","survival","mgus2","creat","event",3,"t !pool.sd","ok"
"2281","survival","mgus2","creat","event",3,"wilcox","ok"
"2282","survival","mgus2","creat","event",3,"tukey","ok"
"2283","survival","mgus2","hgb","event",3,"t pool.sd","ok"
"2284","survival","mgus2","hgb","event",3,"t !pool.sd","ok"
"2285","survival","mgus2","hgb","event",3,"wilcox","ok"
"2286","survival","mgus2","hgb","event",3,"tukey","ok"
"2287","survival","mgus2","mspike","event",3,"t pool.sd","ok"
"2288","survival","mgus2","mspike","event",3,"t !pool.sd","ok"
"2289","survival","mgus2","mspike","event",3,"wilcox","ok"
"2290","survival","mgus2","mspike","event",3,"tukey","ok"
"2291","survival","mgus2","status:0","event",3,"prop","ok"
"2292","survival","mgus2","status:1","event",3,"prop","ok"
"2293","survival","mgus2","sex:male","event",3,"prop","ok"
"2294","survival","mgus2","sex:female","event",3,"prop","ok"
"2295","survival","nwtco","seqno","stage",4,"t pool.sd","ok"
"2296","survival","nwtco","seqno","stage",4,"t !pool.sd","ok"
"2297","survival","nwtco","seqno","stage",4,"wilcox","ok"
"2298","survival","nwtco","seqno","stage",4,"tukey","ok"
"2299","survival","nwtco","instit","stage",4,"t pool.sd","ok"
"2300","survival","nwtco","instit","stage",4,"t !pool.sd","ok"
"2301","survival","nwtco","instit","stage",4,"wilcox","ok"
"2302","survival","nwtco","instit","stage",4,"tukey","ok"
"2303","survival","nwtco","histol","stage",4,"t pool.sd","ok"
"2304","survival","nwtco","histol","stage",4,"t !pool.sd","ok"
"2305","survival","nwtco","histol","stage",4,"wilcox","ok"
"2306","survival","nwtco","histol","stage",4,"tukey","ok"
"2307","survival","nwtco","study","stage",4,"t pool.sd","ok"
"2308","survival","nwtco","study","stage",4,"t !pool.sd","ok"
"2309","survival","nwtco","study","stage",4,"wilcox","ok"
"2310","survival","nwtco","study","stage",4,"tukey","ok"
"2311","survival","nwtco","rel","stage",4,"t pool.sd","ok"
"2312","survival","nwtco","rel","stage",4,"t !pool.sd","ok"
"2313","survival","nwtco","rel","stage",4,"wilcox","ok"
"2314","survival","nwtco","rel","stage",4,"tukey","ok"
"2315","survival","nwtco","edrel","stage",4,"t pool.sd","ok"
"2316","survival","nwtco","edrel","stage",4,"t !pool.sd","ok"
"2317","survival","nwtco","edrel","stage",4,"wilcox","ok"
"2318","survival","nwtco","edrel","stage",4,"tukey","ok"
"2319","survival","nwtco","age","stage",4,"t pool.sd","ok"
"2320","survival","nwtco","age","stage",4,"t !pool.sd","ok"
"2321","survival","nwtco","age","stage",4,"wilcox","ok"
"2322","survival","nwtco","age","stage",4,"tukey","ok"
"2323","survival","nwtco","instit:1","stage",4,"prop","ok"
"2324","survival","nwtco","instit:2","stage",4,"prop","ok"
"2325","survival","nwtco","histol:1","stage",4,"prop","ok"
"2326","survival","nwtco","histol:2","stage",4,"prop","ok"
"2327","survival","nwtco","study:3","stage",4,"prop","ok"
"2328","survival","nwtco","study:4","stage",4,"prop","ok"
"2329","survival","nwtco","rel:0","stage",4,"prop","ok"
"2330","survival","nwtco","rel:1","stage",4,"prop","ok"
"2331","survival","nwtco","in.subcohort:FALSE","stage",4,"prop","ok"
"2332","survival","nwtco","in.subcohort:TRUE","stage",4,"prop","ok"
"2333","survival","pbc","id","status",3,"t pool.sd","ok"
"2334","survival","pbc","id","status",3,"t !pool.sd","ok"
"2335","survival","pbc","id","status",3,"wilcox","ok"
"2336","survival","pbc","id","status",3,"tukey","ok"
"2337","survival","pbc","time","status",3,"t pool.sd","ok"
"2338","survival","pbc","time","status",3,"t !pool.sd","ok"
"2339","survival","pbc","time","status",3,"wilcox","ok"
"2340","survival","pbc","time","status",3,"tukey","ok"
"2341","survival","pbc","trt","status",3,"t pool.sd","ok"
"2342","survival","pbc","trt","status",3,"t !pool.sd","ok"
"2343","survival","pbc","trt","status",3,"wilcox","ok"
"2344","survival","pbc","trt","status",3,"tukey","ok"
"2345","survival","pbc","age","status",3,"t pool.sd","ok"
"2346","survival","pbc","age","status",3,"t !pool.sd","ok"
"2347","survival","pbc","age","status",3,"wilcox","ok"
"2348","survival","pbc","age","status",3,"tukey","ok"
"2349","survival","pbc","ascites","status",3,"t pool.sd","ok"
"2350","survival","pbc","ascites","status",3,"t !pool.sd","ok"
"2351","survival","pbc","ascites","status",3,"wilcox","ok"
"2352","survival","pbc","ascites","status",3,"tukey","ok"
"2353","survival","pbc","hepato","status",3,"t pool.sd","ok"
"2354","survival","pbc","hepato","status",3,"t !pool.sd","ok"
"2355","survival","pbc","hepato","status",3,"wilcox","ok"
"2356","survival","pbc","hepato","status",3,"tukey","ok"
"2357","survival","pbc","spiders","status",3,"t pool.sd","ok"
"2358","survival","pbc","spiders","status",3,"t !pool.sd","ok"
"2359","survival","pbc","spiders","status",3,"wilcox","ok"
"2360","survival","pbc","spiders","status",3,"tukey","ok"
"2361","survival","pbc","edema","status",3,"t pool.sd","ok"
"2362","survival","pbc","edema","status",3,"t !pool.sd","ok"
"2363","survival","pbc","edema","status",3,"wilcox","ok"
"2364","survival","pbc","edema","status",3,"tukey","ok"
"2365","survival","pbc","bili","status",3,"t pool.sd","ok"
"2366","survival","pbc","bili","status",3,"t !pool.sd","ok"
